Data/Hora;Dia;Mês;Ano;Data;Hora;Mercado (kWh);Regime Especial (kWh);Total (kWh)
2024-02-22T07:15:00+00:00;22;02;2024;2024-02-22;07:15;311243.0;1126190.156;1437433.156
2024-02-22T11:00:00+00:00;22;02;2024;2024-02-22;11:00;599249.0;1265438.423;1864687.423
2024-02-23T15:45:00+00:00;23;02;2024;2024-02-23;15:45;521253.0;1262345.998;1783598.998
2024-02-23T17:15:00+00:00;23;02;2024;2024-02-23;17:15;573573.0;1235936.827;1809509.827
2024-02-23T22:45:00+00:00;23;02;2024;2024-02-23;22:45;537769.0;1175831.613;1713600.613
2024-02-24T05:45:00+00:00;24;02;2024;2024-02-24;05:45;173973.0;1019791.735;1193764.7349999999
2024-02-24T09:15:00+00:00;24;02;2024;2024-02-24;09:15;481090.0;942338.232;1423428.2319999998
2024-02-24T10:30:00+00:00;24;02;2024;2024-02-24;10:30;562965.0;960793.809;1523758.809
2024-02-24T11:30:00+00:00;24;02;2024;2024-02-24;11:30;577120.0;970195.987;1547315.987
2024-02-24T12:00:00+00:00;24;02;2024;2024-02-24;12:00;567724.0;1004648.636;1572372.636
2024-02-24T16:00:00+00:00;24;02;2024;2024-02-24;16:00;507132.0;982050.355;1489182.355
2024-02-24T22:30:00+00:00;24;02;2024;2024-02-24;22:30;460932.0;1107971.918;1568903.918
2024-02-25T12:30:00+00:00;25;02;2024;2024-02-25;12:30;271208.0;1343246.008;1614454.008
2024-02-25T20:15:00+00:00;25;02;2024;2024-02-25;20:15;494040.0;1267778.214;1761818.214
2024-02-26T02:45:00+00:00;26;02;2024;2024-02-26;02:45;-39486.0;1209590.794;1170104.794
2024-02-26T13:45:00+00:00;26;02;2024;2024-02-26;13:45;431645.0;1321745.746;1753390.746
2024-02-26T14:15:00+00:00;26;02;2024;2024-02-26;14:15;445678.0;1296434.208;1742112.208
2024-02-26T14:45:00+00:00;26;02;2024;2024-02-26;14:45;426416.0;1328741.728;1755157.728
2024-02-26T17:00:00+00:00;26;02;2024;2024-02-26;17:00;511271.0;1302652.553;1813923.553
2024-02-26T19:15:00+00:00;26;02;2024;2024-02-26;19:15;807735.0;1269693.826;2077428.826
2024-02-26T21:15:00+00:00;26;02;2024;2024-02-26;21:15;696671.0;1280750.472;1977421.472
2024-02-27T07:00:00+00:00;27;02;2024;2024-02-27;07:00;338835.0;1139144.916;1477979.916
2024-02-27T08:30:00+00:00;27;02;2024;2024-02-27;08:30;656011.0;1138757.812;1794768.812
2024-02-27T09:30:00+00:00;27;02;2024;2024-02-27;09:30;756389.0;1054212.459;1810601.459
2024-02-27T19:30:00+00:00;27;02;2024;2024-02-27;19:30;1101501.0;1019043.593;2120544.593
2024-02-27T19:45:00+00:00;27;02;2024;2024-02-27;19:45;1095377.0;1037599.445;2132976.445
2024-02-28T08:45:00+00:00;28;02;2024;2024-02-28;08:45;1071372.0;726675.568;1798047.568
2024-02-28T10:00:00+00:00;28;02;2024;2024-02-28;10:00;1116996.0;655099.011;1772095.011
2024-02-28T13:30:00+00:00;28;02;2024;2024-02-28;13:30;1132675.0;491686.01;1624361.01
2024-02-28T19:00:00+00:00;28;02;2024;2024-02-28;19:00;1373123.0;602519.874;1975642.8739999998
2024-02-28T20:45:00+00:00;28;02;2024;2024-02-28;20:45;1460079.0;573927.442;2034006.442
2024-02-28T21:30:00+00:00;28;02;2024;2024-02-28;21:30;1405957.0;550483.47;1956440.47
2024-02-29T10:15:00+00:00;29;02;2024;2024-02-29;10:15;734471.0;1127843.215;1862314.215
2024-02-29T13:00:00+00:00;29;02;2024;2024-02-29;13:00;297688.0;1444592.824;1742280.824
2024-02-29T16:00:00+00:00;29;02;2024;2024-02-29;16:00;313314.0;1426666.205;1739980.205
2024-02-29T21:45:00+00:00;29;02;2024;2024-02-29;21:45;949303.0;1011216.16;1960519.1600000001
2024-03-01T08:30:00+00:00;01;03;2024;2024-03-01;08:30;1003737.0;771654.15;1775391.15
2024-03-01T17:45:00+00:00;01;03;2024;2024-03-01;17:45;884048.0;985672.05;1869720.05
2024-03-01T21:15:00+00:00;01;03;2024;2024-03-01;21:15;1026232.0;955776.7;1982008.7
2024-03-02T00:30:00+00:00;02;03;2024;2024-03-02;00:30;425618.0;1066135.3;1491753.3
2024-03-02T01:00:00+00:00;02;03;2024;2024-03-02;01:00;343025.0;1083493.8;1426518.8
2024-03-02T01:30:00+00:00;02;03;2024;2024-03-02;01:30;263116.0;1119964.1;1383080.1
2024-03-02T04:45:00+00:00;02;03;2024;2024-03-02;04:45;38372.0;1195919.3;1234291.3
2024-03-02T12:45:00+00:00;02;03;2024;2024-03-02;12:45;378062.0;1364528.95;1742590.95
2024-03-02T14:15:00+00:00;02;03;2024;2024-03-02;14:15;354298.0;1308250.2;1662548.2
2024-03-02T16:45:00+00:00;02;03;2024;2024-03-02;16:45;377544.0;1238669.45;1616213.45
2024-03-02T20:00:00+00:00;02;03;2024;2024-03-02;20:00;840781.0;1074603.45;1915384.45
2024-03-04T17:30:00+00:00;04;03;2024;2024-03-04;17:30;787163.0;1011212.35;1798375.35
2024-03-04T23:45:00+00:00;04;03;2024;2024-03-04;23:45;795603.0;777005.15;1572608.15
2024-03-05T02:00:00+00:00;05;03;2024;2024-03-05;02:00;714153.0;593024.4;1307177.4
2024-03-05T09:45:00+00:00;05;03;2024;2024-03-05;09:45;1453434.0;297700.25;1751134.25
2024-03-05T11:45:00+00:00;05;03;2024;2024-03-05;11:45;1453130.0;277943.25;1731073.25
2024-03-05T15:00:00+00:00;05;03;2024;2024-03-05;15:00;1427064.0;265497.5;1692561.5
2024-03-06T03:30:00+00:00;06;03;2024;2024-03-06;03:30;1074765.0;202551.0;1277316.0
2024-03-06T05:15:00+00:00;06;03;2024;2024-03-06;05:15;1065153.0;214087.25;1279240.25
2024-03-06T13:45:00+00:00;06;03;2024;2024-03-06;13:45;1187849.0;434561.55;1622410.55
2024-03-06T21:45:00+00:00;06;03;2024;2024-03-06;21:45;965873.0;969037.55;1934910.55
2024-03-07T12:30:00+00:00;07;03;2024;2024-03-07;12:30;859528.0;1069212.45;1928740.45
2024-03-07T22:30:00+00:00;07;03;2024;2024-03-07;22:30;1127406.0;762360.45;1889766.45
2024-03-08T02:00:00+00:00;08;03;2024;2024-03-08;02:00;307151.0;1050167.05;1357318.05
2024-03-08T08:15:00+00:00;08;03;2024;2024-03-08;08:15;601024.0;1136459.25;1737483.25
2024-03-08T08:30:00+00:00;08;03;2024;2024-03-08;08:30;660292.0;1119768.0;1780060.0
2024-03-08T16:30:00+00:00;08;03;2024;2024-03-08;16:30;693671.0;1380699.4;2074370.4
2024-03-09T01:30:00+00:00;09;03;2024;2024-03-09;01:30;196427.0;1214338.45;1410765.45
2024-03-10T10:00:00+00:00;10;03;2024;2024-03-10;10:00;213120.0;1194650.25;1407770.25
2024-03-11T02:00:00+00:00;11;03;2024;2024-03-11;02:00;591419.0;655249.65;1246668.65
2024-03-11T18:30:00+00:00;11;03;2024;2024-03-11;18:30;1576951.0;273342.75;1850293.75
2024-03-11T21:00:00+00:00;11;03;2024;2024-03-11;21:00;1783102.0;250146.25;2033248.25
2024-03-11T21:30:00+00:00;11;03;2024;2024-03-11;21:30;1738021.0;241357.25;1979378.25
2024-03-11T21:45:00+00:00;11;03;2024;2024-03-11;21:45;1701924.0;235971.75;1937895.75
2024-03-11T22:30:00+00:00;11;03;2024;2024-03-11;22:30;1607887.0;224788.5;1832675.5
2024-03-12T18:45:00+00:00;12;03;2024;2024-03-12;18:45;1374398.0;450914.6;1825312.6
2024-03-13T00:30:00+00:00;13;03;2024;2024-03-13;00:30;713199.0;739798.7;1452997.7
2024-03-13T03:15:00+00:00;13;03;2024;2024-03-13;03:15;595914.0;671317.4;1267231.4
2024-03-13T04:45:00+00:00;13;03;2024;2024-03-13;04:45;619891.0;636565.25;1256456.25
2024-03-13T07:00:00+00:00;13;03;2024;2024-03-13;07:00;797555.0;613331.8;1410886.8
2024-03-13T12:00:00+00:00;13;03;2024;2024-03-13;12:00;1031927.0;584532.95;1616459.95
2024-03-13T16:15:00+00:00;13;03;2024;2024-03-13;16:15;1164649.0;411299.85;1575948.85
2024-03-14T03:00:00+00:00;14;03;2024;2024-03-14;03:00;658122.0;610499.8;1268621.8
2024-03-14T04:45:00+00:00;14;03;2024;2024-03-14;04:45;615903.0;622209.35;1238112.35
2024-03-14T08:30:00+00:00;14;03;2024;2024-03-14;08:30;1249040.0;487044.7;1736084.7
2024-03-14T08:45:00+00:00;14;03;2024;2024-03-14;08:45;1292787.0;484824.65;1777611.65
2024-03-14T10:30:00+00:00;14;03;2024;2024-03-14;10:30;1287815.0;500032.95;1787847.95
2024-03-14T11:45:00+00:00;14;03;2024;2024-03-14;11:45;1301656.0;500675.2;1802331.2
2024-03-15T09:00:00+00:00;15;03;2024;2024-03-15;09:00;1488719.0;284609.5;1773328.5
2024-03-15T20:30:00+00:00;15;03;2024;2024-03-15;20:30;1672710.0;249600.9;1922310.9
2024-03-16T00:30:00+00:00;16;03;2024;2024-03-16;00:30;1057393.0;363486.35;1420879.35
2024-03-16T05:15:00+00:00;16;03;2024;2024-03-16;05:15;804428.0;385417.9;1189845.9
2024-03-16T08:30:00+00:00;16;03;2024;2024-03-16;08:30;841886.0;478484.05;1320370.05
2024-03-16T08:45:00+00:00;16;03;2024;2024-03-16;08:45;892757.0;472536.15;1365293.15
2024-03-16T09:15:00+00:00;16;03;2024;2024-03-16;09:15;933216.0;459558.5;1392774.5
2024-03-16T16:45:00+00:00;16;03;2024;2024-03-16;16:45;963221.0;418995.7;1382216.7
2024-03-16T21:45:00+00:00;16;03;2024;2024-03-16;21:45;1110275.0;459587.0;1569862.0
2024-03-17T03:30:00+00:00;17;03;2024;2024-03-17;03:30;683313.0;372437.1;1055750.1
2024-03-17T13:00:00+00:00;17;03;2024;2024-03-17;13:00;984353.0;352763.0;1337116.0
2024-03-17T14:45:00+00:00;17;03;2024;2024-03-17;14:45;917152.0;301310.35;1218462.35
2024-03-18T00:15:00+00:00;18;03;2024;2024-03-18;00:15;923424.0;316749.25;1240173.25
2024-03-18T08:00:00+00:00;18;03;2024;2024-03-18;08:00;1165594.0;287335.7;1452929.7
2024-03-18T19:00:00+00:00;18;03;2024;2024-03-18;19:00;1466503.0;269115.85;1735618.85
2024-03-18T21:15:00+00:00;18;03;2024;2024-03-18;21:15;1513877.0;266480.85;1780357.85
2024-03-19T00:45:00+00:00;19;03;2024;2024-03-19;00:45;1068843.0;232416.75;1301259.75
2024-03-19T03:00:00+00:00;19;03;2024;2024-03-19;03:00;933425.0;229388.0;1162813.0
2024-03-19T09:00:00+00:00;19;03;2024;2024-03-19;09:00;1379763.0;238195.25;1617958.25
2024-03-19T13:00:00+00:00;19;03;2024;2024-03-19;13:00;1303388.0;274239.25;1577627.25
2024-03-19T14:00:00+00:00;19;03;2024;2024-03-19;14:00;1312264.0;277124.5;1589388.5
2024-03-19T20:00:00+00:00;19;03;2024;2024-03-19;20:00;1619119.0;252172.75;1871291.75
2024-03-19T22:30:00+00:00;19;03;2024;2024-03-19;22:30;1377956.0;227931.5;1605887.5
2024-03-20T00:30:00+00:00;20;03;2024;2024-03-20;00:30;1102407.0;214269.0;1316676.0
2024-03-20T11:00:00+00:00;20;03;2024;2024-03-20;11:00;1242599.0;277350.75;1519949.75
2024-03-21T03:45:00+00:00;21;03;2024;2024-03-21;03:45;249875.0;935805.5;1185680.5
2024-03-21T04:00:00+00:00;21;03;2024;2024-03-21;04:00;255878.0;932274.75;1188152.75
2024-03-21T17:30:00+00:00;21;03;2024;2024-03-21;17:30;787329.0;821017.25;1608346.25
2024-03-21T21:15:00+00:00;21;03;2024;2024-03-21;21:15;808335.0;999584.25;1807919.25
2024-03-21T21:45:00+00:00;21;03;2024;2024-03-21;21:45;740293.0;1015291.75;1755584.75
2024-03-22T02:00:00+00:00;22;03;2024;2024-03-22;02:00;363460.0;875319.75;1238779.75
2024-03-22T04:15:00+00:00;22;03;2024;2024-03-22;04:15;360989.0;823170.0;1184159.0
2024-03-22T05:00:00+00:00;22;03;2024;2024-03-22;05:00;404806.0;784785.25;1189591.25
2024-03-22T10:30:00+00:00;22;03;2024;2024-03-22;10:30;902051.0;727889.75;1629940.75
2024-03-22T14:30:00+00:00;22;03;2024;2024-03-22;14:30;1079762.0;515542.25;1595304.25
2024-03-22T15:00:00+00:00;22;03;2024;2024-03-22;15:00;1105253.0;496692.25;1601945.25
2024-03-22T21:00:00+00:00;22;03;2024;2024-03-22;21:00;1071499.0;672916.5;1744415.5
2024-03-22T21:45:00+00:00;22;03;2024;2024-03-22;21:45;985186.0;681507.25;1666693.25
2024-03-23T01:45:00+00:00;23;03;2024;2024-03-23;01:45;350950.0;848582.0;1199532.0
2024-03-23T09:00:00+00:00;23;03;2024;2024-03-23;09:00;217170.0;1076084.75;1293254.75
2024-03-23T19:00:00+00:00;23;03;2024;2024-03-23;19:00;649905.0;833073.5;1482978.5
2024-03-23T21:15:00+00:00;23;03;2024;2024-03-23;21:15;570020.0;905913.5;1475933.5
2024-03-24T00:00:00+00:00;24;03;2024;2024-03-24;00:00;345090.0;874237.25;1219327.25
2024-03-24T12:45:00+00:00;24;03;2024;2024-03-24;12:45;619088.0;680849.25;1299937.25
2024-03-25T01:45:00+00:00;25;03;2024;2024-03-25;01:45;789799.0;282578.25;1072377.25
2024-03-25T09:30:00+00:00;25;03;2024;2024-03-25;09:30;762711.0;854626.0;1617337.0
2024-03-25T11:15:00+00:00;25;03;2024;2024-03-25;11:15;638838.0;1012248.25;1651086.25
2024-03-25T17:00:00+00:00;25;03;2024;2024-03-25;17:00;553412.0;1110698.25;1664110.25
2024-03-25T17:15:00+00:00;25;03;2024;2024-03-25;17:15;582015.0;1077863.25;1659878.25
2024-03-26T17:00:00+00:00;26;03;2024;2024-03-26;17:00;541248.0;1252968.0;1794216.0
2024-03-27T05:30:00+00:00;27;03;2024;2024-03-27;05:30;-2696.0;1252061.5;1249365.5
2024-03-27T06:00:00+00:00;27;03;2024;2024-03-27;06:00;40119.0;1245813.0;1285932.0
2024-03-27T13:45:00+00:00;27;03;2024;2024-03-27;13:45;460615.0;1343242.75;1803857.75
2024-03-27T17:15:00+00:00;27;03;2024;2024-03-27;17:15;550596.0;1317457.5;1868053.5
2024-03-27T18:30:00+00:00;27;03;2024;2024-03-27;18:30;562577.0;1320319.5;1882896.5
2024-03-28T04:30:00+00:00;28;03;2024;2024-03-28;04:30;309922.0;924502.25;1234424.25
2024-03-28T06:00:00+00:00;28;03;2024;2024-03-28;06:00;398048.0;873116.25;1271164.25
2024-03-28T09:15:00+00:00;28;03;2024;2024-03-28;09:15;675190.0;1108459.75;1783649.75
2024-03-29T03:00:00+00:00;29;03;2024;2024-03-29;03:00;595763.0;629516.0;1225279.0
2024-03-29T09:00:00+00:00;29;03;2024;2024-03-29;09:00;987744.0;319983.0;1307727.0
2024-03-29T21:30:00+00:00;29;03;2024;2024-03-29;21:30;1054893.0;658682.75;1713575.75
2024-03-30T00:15:00+00:00;30;03;2024;2024-03-30;00:15;776508.0;588250.25;1364758.25
2024-03-30T07:00:00+00:00;30;03;2024;2024-03-30;07:00;557533.0;559372.75;1116905.75
2024-03-30T08:15:00+00:00;30;03;2024;2024-03-30;08:15;609244.0;605577.5;1214821.5
2024-03-30T10:15:00+00:00;30;03;2024;2024-03-30;10:15;730015.0;672519.5;1402534.5
2024-03-30T20:45:00+00:00;30;03;2024;2024-03-30;20:45;1264264.0;481192.25;1745456.25
2024-03-31T09:30:00+01:00;31;03;2024;2024-03-31;09:30;814612.0;378307.75;1192919.75
2024-03-31T21:15:00+01:00;31;03;2024;2024-03-31;21:15;730132.0;848778.0;1578910.0
2024-04-01T04:30:00+01:00;01;04;2024;2024-04-01;04:30;92670.0;939298.75;1031968.75
2024-04-01T13:15:00+01:00;01;04;2024;2024-04-01;13:15;477476.0;1066579.5;1544055.5
2024-04-01T15:00:00+01:00;01;04;2024;2024-04-01;15:00;351475.0;1093132.0;1444607.0
2024-04-01T22:45:00+01:00;01;04;2024;2024-04-01;22:45;887013.0;775104.0;1662117.0
2024-04-02T02:15:00+01:00;02;04;2024;2024-04-02;02:15;364651.0;852502.25;1217153.25
2024-04-02T09:30:00+01:00;02;04;2024;2024-04-02;09:30;620260.0;1168231.0;1788491.0
2024-04-02T15:15:00+01:00;02;04;2024;2024-04-02;15:15;578921.0;1308269.75;1887190.75
2024-04-02T17:45:00+01:00;02;04;2024;2024-04-02;17:45;669175.0;1137307.25;1806482.25
2024-04-02T18:15:00+01:00;02;04;2024;2024-04-02;18:15;716626.0;1094048.75;1810674.75
2024-04-03T02:45:00+01:00;03;04;2024;2024-04-03;02:45;691433.0;580919.5;1272352.5
2024-04-03T05:00:00+01:00;03;04;2024;2024-04-03;05:00;685225.0;549256.75;1234481.75
2024-04-03T13:00:00+01:00;03;04;2024;2024-04-03;13:00;1079030.0;506989.75;1586019.75
2024-04-03T15:00:00+01:00;03;04;2024;2024-04-03;15:00;1014011.0;535875.25;1549886.25
2024-04-03T16:30:00+01:00;03;04;2024;2024-04-03;16:30;968983.0;539576.25;1508559.25
2024-04-03T17:45:00+01:00;03;04;2024;2024-04-03;17:45;1005326.0;546197.0;1551523.0
2024-04-04T07:30:00+01:00;04;04;2024;2024-04-04;07:30;712205.0;757489.25;1469694.25
2024-04-04T19:45:00+01:00;04;04;2024;2024-04-04;19:45;901915.0;892295.75;1794210.75
2024-04-05T00:00:00+01:00;05;04;2024;2024-04-05;00:00;422493.0;1048608.75;1471101.75
2024-04-05T00:30:00+01:00;05;04;2024;2024-04-05;00:30;351207.0;1061405.5;1412612.5
2024-04-05T01:30:00+01:00;05;04;2024;2024-04-05;01:30;251942.0;1060262.5;1312204.5
2024-04-05T04:45:00+01:00;05;04;2024;2024-04-05;04:45;255302.0;932882.0;1188184.0
2024-04-05T10:00:00+01:00;05;04;2024;2024-04-05;10:00;484685.0;1123963.0;1608648.0
2024-04-05T11:15:00+01:00;05;04;2024;2024-04-05;11:15;406078.0;1180881.5;1586959.5
2024-04-05T11:30:00+01:00;05;04;2024;2024-04-05;11:30;424401.0;1175789.25;1600190.25
2024-04-05T19:45:00+01:00;05;04;2024;2024-04-05;19:45;351728.0;1350510.75;1702238.75
2024-04-05T20:45:00+01:00;05;04;2024;2024-04-05;20:45;436935.0;1349717.25;1786652.25
2024-04-05T22:15:00+01:00;05;04;2024;2024-04-05;22:15;292099.0;1334647.25;1626746.25
2024-04-06T05:30:00+01:00;06;04;2024;2024-04-06;05:30;202443.0;916160.75;1118603.75
2024-04-06T14:15:00+01:00;06;04;2024;2024-04-06;14:15;896943.0;556187.5;1453130.5
2024-04-06T20:45:00+01:00;06;04;2024;2024-04-06;20:45;1258268.0;362282.25;1620550.25
2024-04-06T22:00:00+01:00;06;04;2024;2024-04-06;22:00;1168265.0;323853.5;1492118.5
2024-04-06T23:15:00+01:00;06;04;2024;2024-04-06;23:15;1049443.0;310271.75;1359714.75
2024-04-07T06:30:00+01:00;07;04;2024;2024-04-07;06:30;808681.0;253475.25;1062156.25
2024-04-07T17:45:00+01:00;07;04;2024;2024-04-07;17:45;706821.0;526411.75;1233232.75
2024-04-07T19:00:00+01:00;07;04;2024;2024-04-07;19:00;868285.0;486360.5;1354645.5
2024-04-07T20:00:00+01:00;07;04;2024;2024-04-07;20:00;992456.0;481346.25;1473802.25
2024-04-08T05:15:00+01:00;08;04;2024;2024-04-08;05:15;118256.0;986868.5;1105124.5
2024-04-08T13:30:00+01:00;08;04;2024;2024-04-08;13:30;580272.0;940049.75;1520321.75
2024-04-08T15:00:00+01:00;08;04;2024;2024-04-08;15:00;570332.0;942597.75;1512929.75
2024-04-08T18:00:00+01:00;08;04;2024;2024-04-08;18:00;577532.0;935760.0;1513292.0
2024-04-08T22:00:00+01:00;08;04;2024;2024-04-08;22:00;822111.0;917365.75;1739476.75
2024-04-09T01:30:00+01:00;09;04;2024;2024-04-09;01:30;525877.0;749186.75;1275063.75
2024-04-09T03:45:00+01:00;09;04;2024;2024-04-09;03:45;453850.0;730726.25;1184576.25
2024-04-09T13:00:00+01:00;09;04;2024;2024-04-09;13:00;1099572.0;350324.5;1449896.5
2024-04-09T17:00:00+01:00;09;04;2024;2024-04-09;17:00;1085379.0;339000.75;1424379.75
2024-04-09T21:00:00+01:00;09;04;2024;2024-04-09;21:00;1507548.0;343471.5;1851019.5
2024-04-09T21:45:00+01:00;09;04;2024;2024-04-09;21:45;1432427.0;338751.75;1771178.75
2024-04-10T11:00:00+01:00;10;04;2024;2024-04-10;11:00;1215541.0;316137.25;1531678.25
2024-04-10T14:00:00+01:00;10;04;2024;2024-04-10;14:00;1155554.0;266291.5;1421845.5
2024-04-11T01:00:00+01:00;11;04;2024;2024-04-11;01:00;721918.0;564849.0;1286767.0
2024-04-11T09:30:00+01:00;11;04;2024;2024-04-11;09:30;833959.0;787172.25;1621131.25
2024-04-11T11:15:00+01:00;11;04;2024;2024-04-11;11:15;937131.0;599278.0;1536409.0
2024-04-12T00:00:00+01:00;12;04;2024;2024-04-12;00:00;895033.0;488650.25;1383683.25
2024-04-12T00:30:00+01:00;12;04;2024;2024-04-12;00:30;790661.0;517394.5;1308055.5
2024-04-12T01:15:00+01:00;12;04;2024;2024-04-12;01:15;640313.0;613227.25;1253540.25
2024-04-12T13:15:00+01:00;12;04;2024;2024-04-12;13:15;1097899.0;315808.25;1413707.25
2024-04-12T13:45:00+01:00;12;04;2024;2024-04-12;13:45;1118845.0;308389.25;1427234.25
2024-04-12T14:45:00+01:00;12;04;2024;2024-04-12;14:45;1120797.0;321294.0;1442091.0
2024-04-13T09:00:00+01:00;13;04;2024;2024-04-13;09:00;960061.0;276116.5;1236177.5
2024-04-13T11:45:00+01:00;13;04;2024;2024-04-13;11:45;982109.0;290053.75;1272162.75
2024-04-13T12:00:00+01:00;13;04;2024;2024-04-13;12:00;996219.0;286417.25;1282636.25
2024-04-13T14:15:00+01:00;13;04;2024;2024-04-13;14:15;952308.0;268121.75;1220429.75
2024-04-14T07:30:00+01:00;14;04;2024;2024-04-14;07:30;791738.0;229878.25;1021616.25
2024-04-14T09:30:00+01:00;14;04;2024;2024-04-14;09:30;856989.0;246231.75;1103220.75
2024-04-14T13:45:00+01:00;14;04;2024;2024-04-14;13:45;867812.0;287213.75;1155025.75
2024-04-14T16:00:00+01:00;14;04;2024;2024-04-14;16:00;730031.0;358097.75;1088128.75
2024-04-14T18:00:00+01:00;14;04;2024;2024-04-14;18:00;738838.0;410255.5;1149093.5
2024-04-15T01:15:00+01:00;15;04;2024;2024-04-15;01:15;609554.0;524418.0;1133972.0
2024-04-15T13:45:00+01:00;15;04;2024;2024-04-15;13:45;971417.0;412850.75;1384267.75
2024-04-15T16:00:00+01:00;15;04;2024;2024-04-15;16:00;911565.0;485872.25;1397437.25
2024-04-15T19:30:00+01:00;15;04;2024;2024-04-15;19:30;1128415.0;510324.25;1638739.25
2024-04-16T00:30:00+01:00;16;04;2024;2024-04-16;00:30;790944.0;470232.0;1261176.0
2024-04-16T07:00:00+01:00;16;04;2024;2024-04-16;07:00;754807.0;516330.75;1271137.75
2024-04-16T15:00:00+01:00;16;04;2024;2024-04-16;15:00;1065302.0;336693.75;1401995.75
2024-04-16T15:30:00+01:00;16;04;2024;2024-04-16;15:30;1048541.0;345249.75;1393790.75
2024-04-16T16:15:00+01:00;16;04;2024;2024-04-16;16:15;1040254.0;365109.5;1405363.5
2024-04-16T17:45:00+01:00;16;04;2024;2024-04-16;17:45;1050223.0;411702.0;1461925.0
2024-04-17T07:15:00+01:00;17;04;2024;2024-04-17;07:15;561310.0;762178.5;1323488.5
2024-04-17T11:15:00+01:00;17;04;2024;2024-04-17;11:15;872538.0;575865.5;1448403.5
2024-04-17T12:30:00+01:00;17;04;2024;2024-04-17;12:30;936170.0;488301.75;1424471.75
2024-04-18T00:45:00+01:00;18;04;2024;2024-04-18;00:45;592522.0;688407.75;1280929.75
2024-04-18T09:45:00+01:00;18;04;2024;2024-04-18;09:45;678578.0;828715.25;1507293.25
2024-04-18T12:45:00+01:00;18;04;2024;2024-04-18;12:45;838032.0;570083.0;1408115.0
2024-04-18T22:15:00+01:00;18;04;2024;2024-04-18;22:15;836241.0;750339.0;1586580.0
2024-04-19T12:15:00+01:00;19;04;2024;2024-04-19;12:15;979050.0;517990.5;1497040.5
2024-04-19T14:15:00+01:00;19;04;2024;2024-04-19;14:15;1077477.0;393517.75;1470994.75
2024-04-19T16:00:00+01:00;19;04;2024;2024-04-19;16:00;1179111.0;306643.5;1485754.5
2024-04-20T01:00:00+01:00;20;04;2024;2024-04-20;01:00;1001330.0;227029.5;1228359.5
2024-04-20T05:00:00+01:00;20;04;2024;2024-04-20;05:00;722642.0;351672.0;1074314.0
2024-04-20T09:15:00+01:00;20;04;2024;2024-04-20;09:15;810579.0;426440.25;1237019.25
2024-04-20T09:45:00+01:00;20;04;2024;2024-04-20;09:45;828043.0;423111.5;1251154.5
2024-04-20T14:45:00+01:00;20;04;2024;2024-04-20;14:45;902676.0;313432.5;1216108.5
2024-04-20T17:45:00+01:00;20;04;2024;2024-04-20;17:45;943007.0;272517.5;1215524.5
2024-04-20T18:15:00+01:00;20;04;2024;2024-04-20;18:15;978677.0;274164.75;1252841.75
2024-04-21T01:15:00+01:00;21;04;2024;2024-04-21;01:15;588085.0;488521.25;1076606.25
2024-04-21T07:00:00+01:00;21;04;2024;2024-04-21;07:00;303259.0;665879.0;969138.0
2024-04-21T19:00:00+01:00;21;04;2024;2024-04-21;19:00;972626.0;269522.5;1242148.5
2024-04-22T03:15:00+01:00;22;04;2024;2024-04-22;03:15;402861.0;634540.25;1037401.25
2024-04-22T05:30:00+01:00;22;04;2024;2024-04-22;05:30;366834.0;693769.5;1060603.5
2024-04-22T10:15:00+01:00;22;04;2024;2024-04-22;10:15;788657.0;642373.5;1431030.5
2024-04-22T12:00:00+01:00;22;04;2024;2024-04-22;12:00;876484.0;559773.0;1436257.0
2024-04-23T04:15:00+01:00;23;04;2024;2024-04-23;04:15;250013.0;890036.25;1140049.25
2024-04-23T10:15:00+01:00;23;04;2024;2024-04-23;10:15;930370.0;539693.25;1470063.25
2024-04-23T17:15:00+01:00;23;04;2024;2024-04-23;17:15;812933.0;583400.75;1396333.75
2024-04-23T17:30:00+01:00;23;04;2024;2024-04-23;17:30;840676.0;572087.75;1412763.75
2024-04-23T18:15:00+01:00;23;04;2024;2024-04-23;18:15;893113.0;549060.0;1442173.0
2024-04-24T02:45:00+01:00;24;04;2024;2024-04-24;02:45;552637.0;614576.5;1167213.5
2024-04-24T03:15:00+01:00;24;04;2024;2024-04-24;03:15;520315.0;638556.25;1158871.25
2024-04-24T08:30:00+01:00;24;04;2024;2024-04-24;08:30;1063942.0;424709.0;1488651.0
2024-04-24T13:15:00+01:00;24;04;2024;2024-04-24;13:15;1149076.0;260775.25;1409851.25
2024-04-24T20:00:00+01:00;24;04;2024;2024-04-24;20:00;1156025.0;444912.25;1600937.25
2024-04-25T02:45:00+01:00;25;04;2024;2024-04-25;02:45;503247.0;630777.25;1134024.25
2024-04-25T15:00:00+01:00;25;04;2024;2024-04-25;15:00;259830.0;890476.5;1150306.5
2024-04-26T01:00:00+01:00;26;04;2024;2024-04-26;01:00;651172.0;459478.25;1110650.25
2024-04-26T08:00:00+01:00;26;04;2024;2024-04-26;08:00;914305.0;354988.5;1269293.5
2024-04-26T17:00:00+01:00;26;04;2024;2024-04-26;17:00;667634.0;779825.0;1447459.0
2024-04-26T20:15:00+01:00;26;04;2024;2024-04-26;20:15;886157.0;734185.0;1620342.0
2024-04-27T06:45:00+01:00;27;04;2024;2024-04-27;06:45;504784.0;562979.0;1067763.0
