;Data/Hora;Dia;Mês;Ano;Data;Hora;Baixa Tensão (kWh);Média Tensão (kWh);Alta Tensão (kWh);Muito Alta Tensão (kWh);Total (kWh)
25300;2024-09-20T16:45:00+01:00;20;9;2024;2024-09-20;16:45;0.43947991099501926;0.8687712596677737;0.8766391100637779;0.6903702687441944;0.6744508363470567
25301;2024-09-22T03:15:00+01:00;22;9;2024;2024-09-22;03:15;0.30258042831949467;0.42022967962444435;0.7640677913974354;0.7934409553945693;0.441889782664723
25302;2024-09-23T17:00:00+01:00;23;9;2024;2024-09-23;17:00;0.39889544785901426;0.820788467141985;0.7999410038023991;0.9015046194391412;0.6344482519738288
25303;2024-09-25T04:15:00+01:00;25;9;2024;2024-09-25;04:15;0.28854920756000446;0.58651919764315;0.8435005237028798;0.6834807867321965;0.4848026240298181
25304;2024-09-26T02:00:00+01:00;26;9;2024;2024-09-26;02:00;0.3171401581472625;0.6081586637121261;0.8353394295839469;0.850252455584384;0.5172251945005267
25305;2024-09-29T22:00:00+01:00;29;9;2024;2024-09-29;22:00;0.4726319829957304;0.46711199892388383;0.7893950023908316;0.7267207937194333;0.5705617979293237
25306;2024-09-30T11:15:00+01:00;30;9;2024;2024-09-30;11:15;0.4336148394683222;0.7955916693395226;0.7863026752260118;0.43484803134974964;0.6282676001866447
25307;2024-10-01T19:45:00+01:00;1;10;2024;2024-10-01;19:45;0.5901126923400958;0.814278019576897;0.9047019609752502;0.4514266500078238;0.75246029139689
25308;2024-10-02T03:45:00+01:00;2;10;2024;2024-10-02;03:45;0.2846921429059327;0.593050950265717;0.860602177708276;0.7768715491157635;0.4900191286721341
25309;2024-10-02T06:15:00+01:00;2;10;2024;2024-10-02;06:15;0.30485067045405134;0.6545101499835667;0.881958467228946;0.4764802794418897;0.5106375970079587
25310;2024-10-02T23:30:00+01:00;2;10;2024;2024-10-02;23:30;0.41570518368009746;0.6533826714284798;0.8236190084578406;0.9022033578010926;0.5985606574111719
25311;2024-10-05T21:00:00+01:00;5;10;2024;2024-10-05;21:00;0.5362715875982659;0.5225473477886642;0.8246875720491619;0.713114396824635;0.6330615971803191
25312;2024-10-05T22:45:00+01:00;5;10;2024;2024-10-05;22:45;0.4518200129734585;0.47444155902440477;0.8255491465034632;0.8919548699371523;0.5696534954209774
25313;2024-10-06T14:00:00+01:00;6;10;2024;2024-10-06;14:00;0.4824140775207251;0.474640742946597;0.7938121987001636;0.7963836299910216;0.5829792532629845
25314;2024-10-07T01:00:00+01:00;7;10;2024;2024-10-07;01:00;0.337691839448043;0.463645885072997;0.8462096689656848;0.8595740681364699;0.48976571914309125
25315;2024-10-07T21:00:00+01:00;7;10;2024;2024-10-07;21:00;0.5705470559835153;0.7345936836130775;0.8946552800598494;0.8522019105020742;0.7324559395524887
25316;2024-10-08T20:00:00+01:00;8;10;2024;2024-10-08;20:00;0.6358616463547431;0.7884238362296419;0.8500512984316548;0.8291219982187937;0.7871657667253789
25317;2024-10-09T02:30:00+01:00;9;10;2024;2024-10-09;02:30;0.31046271703544526;0.5775045143709342;0.8401180717738194;0.6936122543415971;0.4970846553789656
25318;2024-10-09T06:15:00+01:00;9;10;2024;2024-10-09;06:15;0.3094266584679034;0.600806428692575;0.80663203123872;0.6076931812871791;0.4960959840962101
25319;2024-10-12T23:00:00+01:00;12;10;2024;2024-10-12;23:00;0.43323548745122975;0.4572948653200475;0.7469559292364776;0.7945358875604669;0.5397280601270515
25320;2024-10-13T02:00:00+01:00;13;10;2024;2024-10-13;02:00;0.3163576585996729;0.40422100797327054;0.7166972085153461;0.7764954202538502;0.4409563146712748
25321;2024-10-13T05:30:00+01:00;13;10;2024;2024-10-13;05:30;0.2776641642824599;0.3931112855572533;0.7119982454712211;0.6896338107510372;0.40709427124547454
25322;2024-10-13T06:45:00+01:00;13;10;2024;2024-10-13;06:45;0.2885136551536619;0.415651756124106;0.7172942933339796;0.6040093181403561;0.4178395330792982
25323;2024-10-14T12:15:00+01:00;14;10;2024;2024-10-14;12:15;0.4400590590453106;0.7672557284238963;0.726924704040254;0.7493931740976315;0.6323143276774688
25324;2024-10-14T19:15:00+01:00;14;10;2024;2024-10-14;19:15;0.5503857819805273;0.7931862097292117;0.8679340854005474;0.4732809569722293;0.7165724376660981
25325;2024-10-15T06:45:00+01:00;15;10;2024;2024-10-15;06:45;0.3157220221646868;0.6543683276492195;0.8612537842857646;0.7194292574828827;0.5267362265313427
25326;2024-10-16T17:45:00+01:00;16;10;2024;2024-10-16;17:45;0.45355623139922524;0.8475969818884179;0.8684561300676469;0.9341248054245134;0.6877720441215354
25327;2024-10-19T00:45:00+01:00;19;10;2024;2024-10-19;00:45;0.3595757698457158;0.5469546556726161;0.8586818370420353;0.8192189273085572;0.5287648239990798
25328;2024-10-21T18:15:00+01:00;21;10;2024;2024-10-21;18:15;0.45239028918724855;0.8095678302987971;0.9081564089838563;0.8263806348066894;0.6748686923866093
25329;2024-10-21T23:30:00+01:00;21;10;2024;2024-10-21;23:30;0.4005672006100763;0.6133945577087299;0.8994329100090165;0.8433673388285184;0.5814237612811517
25330;2024-10-25T07:45:00+01:00;25;10;2024;2024-10-25;07:45;0.38062048151191724;0.7384429503515884;0.9295726285441981;0.3944267177913668;0.5879914050805743
25331;2024-10-27T11:00:00+00:00;27;10;2024;2024-10-27;11:00;0.4297793266889765;0.36204327109602685;0.7466523505315329;0.847197688626616;0.5114398207576337
25332;2024-10-28T16:15:00+00:00;28;10;2024;2024-10-28;16:15;0.41792402465721484;0.8669060785385783;0.897067750189153;0.45128041300954896;0.6506634131537014
25333;2024-11-02T00:00:00+00:00;2;11;2024;2024-11-02;00:00;0.39055776054411645;0.4081353175015148;0.8032895813963699;0.875779988825697;0.5055160914236541
25334;2024-11-03T00:00:00+00:00;3;11;2024;2024-11-03;00:00;0.3832258189468078;0.3988880277857217;0.8160138157830694;0.7943960350705302;0.49544631930783434
25335;2024-11-06T04:15:00+00:00;6;11;2024;2024-11-06;04:15;0.28304809118473045;0.5552834771940339;0.8675297513835561;0.43031969857359376;0.4629069579456511
25336;2024-11-08T05:00:00+00:00;8;11;2024;2024-11-08;05:00;0.27621976940562004;0.5547762583515804;0.9170634297710583;0.43908442247766466;0.463497689726446
25337;2024-11-08T10:15:00+00:00;8;11;2024;2024-11-08;10:15;0.4465057781032576;0.8570820200379344;0.8962997220474404;0.4219879298777187;0.6657233695400148
25338;2024-11-09T03:15:00+00:00;9;11;2024;2024-11-09;03:15;0.29514890973352825;0.5057444849116228;0.858682662677657;0.794923738181435;0.471804925565275
25339;2024-11-10T19:30:00+00:00;10;11;2024;2024-11-10;19:30;0.5695918870936766;0.48335276309599706;0.8602033614035289;0.6624553139601572;0.6453043073302149
25340;2024-11-11T18:30:00+00:00;11;11;2024;2024-11-11;18:30;0.569631836956683;0.8107809450308668;0.9814174288592822;0.5032973456912315;0.7475715703647893
25341;2024-11-11T19:30:00+00:00;11;11;2024;2024-11-11;19:30;0.6224904977983665;0.7652222327251235;0.9773849509835403;0.5675961853326325;0.7723255296334454
25342;2024-11-14T04:30:00+00:00;14;11;2024;2024-11-14;04:30;0.30088687411219983;0.5478576666659758;0.8919364096914041;0.8432819483240998;0.49369151998875727
25343;2024-11-14T06:15:00+00:00;14;11;2024;2024-11-14;06:15;0.3263224056944925;0.6129415132769986;0.8814228012073911;0.7868503217911982;0.5266604882878995
25344;2024-11-14T12:30:00+00:00;14;11;2024;2024-11-14;12:30;0.5582695531514288;0.8830356541177471;0.9024194823155219;0.606723830087332;0.7580058611241294
25345;2024-11-18T02:30:00+00:00;18;11;2024;2024-11-18;02:30;0.3002326597696533;0.4314618018578231;0.8768700993911758;0.46335649300271337;0.44021347144084305
25346;2024-11-19T04:15:00+00:00;19;11;2024;2024-11-19;04:15;0.2887474660663338;0.5493514091377191;0.8697075335665387;0.4504708892931642;0.4661263944733071
25347;2024-11-21T16:00:00+00:00;21;11;2024;2024-11-21;16:00;0.49880790209207987;0.9561362078703428;0.9140730677888822;0.8967918711125489;0.7535530508849722
25348;2024-11-22T14:30:00+00:00;22;11;2024;2024-11-22;14:30;0.4817666544182565;0.8554049705231676;0.866105153867447;0.883960249357198;0.7067218152440189
25349;2024-11-23T00:30:00+00:00;23;11;2024;2024-11-23;00:30;0.40763692350583747;0.5490631495294137;0.8383777682639582;0.9083773003549444;0.563892475137071
25350;2024-11-23T10:45:00+00:00;23;11;2024;2024-11-23;10:45;0.46542776719632617;0.4954683946238001;0.7618776814374703;0.9219440795214635;0.5800569051351487
25351;2024-11-23T23:45:00+00:00;23;11;2024;2024-11-23;23:45;0.4267915308739394;0.4240357695373923;0.794415641158081;0.8221202641409878;0.5314913911496286
25352;2024-11-24T15:30:00+00:00;24;11;2024;2024-11-24;15:30;0.46548459177200924;0.4467565162612199;0.8129658267211162;0.8120158893891384;0.5658575770162809
25353;2024-11-26T16:00:00+00:00;26;11;2024;2024-11-26;16:00;0.4593289287113267;0.9188441488912588;0.928598465483923;0.4771973957524404;0.6984513797825611
25354;2024-11-29T02:15:00+00:00;29;11;2024;2024-11-29;02:15;0.3298506474529902;0.5600462435632084;0.8898500321499734;0.8140476150665891;0.5154135536420976
25355;2024-12-05T06:45:00+00:00;5;12;2024;2024-12-05;06:45;0.36323374686572;0.6482209949636623;0.8969798326535409;0.4680061094090891;0.5494506544592016
25356;2024-12-06T09:30:00+00:00;6;12;2024;2024-12-06;09:30;0.5072844087198295;0.9172232724059588;0.8669819319403158;0.836644755354071;0.7403287141562828
25357;2024-12-06T16:15:00+00:00;6;12;2024;2024-12-06;16:15;0.5112495286343004;0.9095184908788845;0.8847690848246441;0.8879614682769564;0.7448076443150197
25358;2024-12-10T13:45:00+00:00;10;12;2024;2024-12-10;13:45;0.5373342372267532;0.7836772403899736;0.8249234355666774;0.8895308466946709;0.719188629362242
25359;2024-12-16T14:00:00+00:00;16;12;2024;2024-12-16;14:00;0.6149548309711386;0.8297555986822679;0.8282196359311135;0.6661742597783732;0.7757960669836342
25360;2024-12-18T01:00:00+00:00;18;12;2024;2024-12-18;01:00;0.46408186588984834;0.569853782332274;0.815860794714547;0.8089727312958704;0.6015960706322127
25361;2024-12-18T10:45:00+00:00;18;12;2024;2024-12-18;10:45;0.6084370183451966;0.930838776304481;0.8080318155869421;0.7267851601370211;0.8020618391221902
25362;2024-12-19T01:30:00+00:00;19;12;2024;2024-12-19;01:30;0.42712942010349414;0.5611120970039257;0.8433806080911702;0.8854632384337512;0.5801515590769446
25363;2024-12-19T03:00:00+00:00;19;12;2024;2024-12-19;03:00;0.376545312568061;0.5415360532651122;0.8582404294540011;0.9215236069632675;0.5431790874056924
25364;2024-12-21T11:15:00+00:00;21;12;2024;2024-12-21;11:15;0.5721945081570127;0.43814549911460854;0.7129448134370556;0.8168808691395312;0.6257598440591937
25365;2024-12-21T15:45:00+00:00;21;12;2024;2024-12-21;15:45;0.5533680143959737;0.45271482035148225;0.7630497924755473;0.8135695809707391;0.622215178797778
25366;2024-12-22T16:30:00+00:00;22;12;2024;2024-12-22;16:30;0.540318433513133;0.42647607514773644;0.7034939805201605;0.7128354325431844;0.5951047765394654
25367;2024-12-25T16:30:00+00:00;25;12;2024;2024-12-25;16:30;0.4794902087759006;0.3250781881058246;0.5751918904582916;0.29350085329880965;0.49218075430174935
25368;2024-12-28T19:15:00+00:00;28;12;2024;2024-12-28;19:15;0.8002169150214966;0.47085469131811897;0.6379246935707696;0.32292344511084126;0.7603260224651772
25369;2024-12-30T19:00:00+00:00;30;12;2024;2024-12-30;19:00;0.8391649453740847;0.5673082230441372;0.6166542199306445;0.3306120223194225;0.8135434359218072
25370;2024-12-31T05:15:00+00:00;31;12;2024;2024-12-31;05:15;0.3955951215970636;0.3825825212454436;0.5867017700092426;0.3454475692385588;0.4558929711324848
25371;2024-12-31T22:15:00+00:00;31;12;2024;2024-12-31;22:15;0.6890105359252346;0.36291340859049137;0.5575742329722575;0.30397684571957584;0.6440403743834118
25372;2025-01-02T10:45:00+00:00;2;1;2025;2025-01-02;10:45;0.6282675184925162;0.6830799011018717;0.6057156104062167;0.7583237703919955;0.7230515349238484
25373;2025-01-03T07:00:00+00:00;3;1;2025;2025-01-03;07:00;0.4432707421278318;0.5419503079382298;0.697682065149396;0.6563161227367685;0.5605255565768361
25374;2025-01-04T15:15:00+00:00;4;1;2025;2025-01-04;15:15;0.6416357977518531;0.4696002068501168;0.6571036770168326;0.8191864880218699;0.6766300182653182
25375;2025-01-09T06:30:00+00:00;9;1;2025;2025-01-09;06:30;0.39373181688040687;0.6264532516485447;0.8690710865083855;0.8474730962706585;0.5778029367121499
25376;2025-01-11T02:00:00+00:00;11;1;2025;2025-01-11;02:00;0.39573816399850587;0.5098392154182789;0.8176460582081116;0.5936756490399531;0.528046420710932
25377;2025-01-15T01:00:00+00:00;15;1;2025;2025-01-15;01:00;0.47639169827161404;0.5792674861126599;0.8136239150690603;0.3945955281936194;0.5939881182694066
25378;2025-01-15T01:30:00+00:00;15;1;2025;2025-01-15;01:30;0.4469562159969358;0.5740032037978698;0.8122661601472431;0.3946935766558431;0.5723537400015115
25379;2025-01-15T15:30:00+00:00;15;1;2025;2025-01-15;15:30;0.5666499550858088;0.8769183114920528;0.7956182023075462;0.8178668240995618;0.7605747480777022
25380;2025-01-15T17:00:00+00:00;15;1;2025;2025-01-15;17:00;0.5993091581680409;0.9364373367592763;0.8531471057608688;0.40123510571693505;0.7875246649642882
25381;2025-01-18T10:15:00+00:00;18;1;2025;2025-01-18;10:15;0.5869195420440979;0.5002975089720908;0.7044890400831966;0.6807075723700703;0.6472467540485652
25382;2025-01-19T12:30:00+00:00;19;1;2025;2025-01-19;12:30;0.765914134885899;0.45214019321036397;0.7519873102499878;0.8981074598167688;0.7686926777230773
25383;2025-01-22T19:45:00+00:00;22;1;2025;2025-01-22;19:45;0.8336329914923104;0.7678544849168933;0.8932605013827886;0.42364156618293275;0.9012555729564768
25384;2025-01-23T18:15:00+00:00;23;1;2025;2025-01-23;18:15;0.6876872886547452;0.8436978222302006;0.96121297412146;0.42790237007001675;0.8319150309494875
25385;2025-01-25T01:00:00+00:00;25;1;2025;2025-01-25;01:00;0.46238654675478713;0.5342142097427088;0.8423377939597642;0.7944762673034047;0.5918818259409295
25386;2025-01-25T11:15:00+00:00;25;1;2025;2025-01-25;11:15;0.5540616239670092;0.4872625117162926;0.7570713249219003;0.7171536098103306;0.628029685459202
25387;2025-01-26T08:00:00+00:00;26;1;2025;2025-01-26;08:00;0.36989598611246116;0.42149878898476417;0.7966021129314039;0.6372692885838457;0.48415635231715676
25388;2025-01-27T06:00:00+00:00;27;1;2025;2025-01-27;06:00;0.3534728510221138;0.4899114069036881;0.8205081579822647;0.7548571797003661;0.500990657743637
25389;2025-01-27T09:45:00+00:00;27;1;2025;2025-01-27;09:45;0.5700074502423567;0.9194462038030357;0.838647222738165;0.8369727232151902;0.7806465932324284
25390;2025-01-27T16:45:00+00:00;27;1;2025;2025-01-27;16:45;0.5919452772619908;0.9283274610677325;0.8980176999127619;0.5207599277982597;0.7899770492008297
25391;2025-01-28T02:45:00+00:00;28;1;2025;2025-01-28;02:45;0.37180253033218486;0.5483374119974124;0.8187505937063274;0.7657688992119017;0.5310586839962914
25392;2025-01-28T16:30:00+00:00;28;1;2025;2025-01-28;16:30;0.5564711761897749;0.9193586537167938;0.8278653839419604;0.7222259805298948;0.76524066975725
25393;2025-01-29T01:30:00+00:00;29;1;2025;2025-01-29;01:30;0.4182857777813065;0.5675160546578467;0.8513032111133462;0.8233371499617009;0.5740810950428986
25394;2025-01-29T02:45:00+00:00;29;1;2025;2025-01-29;02:45;0.37933967826122283;0.5528971099686351;0.8376742217743192;0.8603713395811745;0.5436456456729937
25395;2025-01-29T03:15:00+00:00;29;1;2025;2025-01-29;03:15;0.3702380762239629;0.548951416750573;0.8568355806356417;0.7657409344045343;0.534005186229698
25396;2025-01-29T21:00:00+00:00;29;1;2025;2025-01-29;21:00;0.8107583899512394;0.7255605653181406;0.8896431058951918;0.4753266301753711;0.8751537845345764
25397;2025-01-30T06:15:00+00:00;30;1;2025;2025-01-30;06:15;0.3908676853445281;0.6179921152924853;0.8916966335920248;0.8007863001131967;0.5735379495096156
25398;2025-01-31T01:15:00+00:00;31;1;2025;2025-01-31;01:15;0.44223772759774344;0.5732729519274086;0.9322524792588245;0.7840038930154546;0.5983881442407862
25399;2025-01-31T09:15:00+00:00;31;1;2025;2025-01-31;09:15;0.5823402455648801;0.9242822369678445;0.9582859925355353;0.5825049035268162;0.7910823235031798
25400;2025-01-31T09:30:00+00:00;31;1;2025;2025-01-31;09:30;0.5870643155992777;0.9140407592798572;0.9230093398416831;0.6608493136501633;0.7912004212058449
25401;2025-02-02T10:00:00+00:00;2;2;2025;2025-02-02;10:00;0.5268138600480267;0.41592448598248893;0.80027561652523;0.7891610383675147;0.5959563962095701
25402;2025-02-04T22:45:00+00:00;4;2;2025;2025-02-04;22:45;0.693669198707261;0.6540536592714739;0.8928514132235892;0.6783022290461771;0.7840054748141667
25403;2025-02-05T23:15:00+00:00;5;2;2025;2025-02-05;23:15;0.6327465578430929;0.6301632805902438;0.9183090730119298;0.6011311669124585;0.7347539221259686
25404;2025-02-07T12:15:00+00:00;7;2;2025;2025-02-07;12:15;0.6469720527779138;0.8476675298273976;0.8250233513600105;0.8372216694769166;0.810123078154936
25405;2025-02-09T08:30:00+00:00;9;2;2025;2025-02-09;08:30;0.40977652751254845;0.42545736744145;0.8129210606923684;0.8165104676111474;0.5219951471208584
25406;2025-02-09T10:45:00+00:00;9;2;2025;2025-02-09;10:45;0.5651929588127397;0.41746981653096976;0.7832687093115169;0.8070485665942168;0.6215046563905094
25407;2025-02-12T02:00:00+00:00;12;2;2025;2025-02-12;02:00;0.3915337087180075;0.5587727870723855;0.8884561477073396;0.764680053255721;0.5544746239200817
25408;2025-02-15T20:00:00+00:00;15;2;2025;2025-02-15;20:00;0.7376317358059287;0.5038525506475092;0.8511269530161555;0.641170996919215;0.763358227304711
25409;2025-02-16T12:15:00+00:00;16;2;2025;2025-02-16;12:15;0.615755717434261;0.4016756022124396;0.7847039441340475;0.9191723529810762;0.656223309863346
25410;2025-02-17T04:45:00+00:00;17;2;2025;2025-02-17;04:45;0.34032264818997127;0.43685340957709573;0.8587288504983115;0.9454770376545462;0.4886920781083796
25411;2025-02-17T08:15:00+00:00;17;2;2025;2025-02-17;08:15;0.5255109674315038;0.7971959447002803;0.9202514265448238;0.6850912890567675;0.7156312836899649
25412;2025-02-17T14:45:00+00:00;17;2;2025;2025-02-17;14:45;0.5511700813251389;0.8482514400502693;0.8791946609680441;0.9127846129215089;0.7542162812279586
25413;2025-02-18T13:00:00+00:00;18;2;2025;2025-02-18;13:00;0.5873280921520501;0.8004727249740865;0.8384538488307073;0.8373125633614381;0.7570655680228265
25414;2025-02-21T03:15:00+00:00;21;2;2025;2025-02-21;03:15;0.33598359830716423;0.5481381834403688;0.8547756728415826;0.7623406889976546;0.510200533631668
25415;2025-02-22T12:45:00+00:00;22;2;2025;2025-02-22;12:45;0.5545431930150689;0.44534043331778417;0.7112461151026541;0.8846168945712344;0.6187940709160853
25416;2025-02-26T03:00:00+00:00;26;2;2025;2025-02-26;03:00;0.3426702155559413;0.5458906522981197;0.832353631055633;0.9228281944143331;0.5189822161383756
25417;2025-03-01T21:45:00+00:00;1;3;2025;2025-03-01;21:45;0.6585771828764994;0.46304806494455875;0.799862973886264;0.7239723840349722;0.6962461263131747
25418;2025-03-03T02:30:00+00:00;3;3;2025;2025-03-03;02:30;0.3816116846751282;0.4010473950088822;0.772615383435636;0.8819644883972176;0.4945476699442727
25419;2025-03-03T07:30:00+00:00;3;3;2025;2025-03-03;07:30;0.4196040441335715;0.5654105938981124;0.8388484822416312;0.9334819131536828;0.5780199640234374
25420;2025-03-03T14:00:00+00:00;3;3;2025;2025-03-03;14:00;0.5723471489128538;0.6493244660490342;0.8150151588660134;0.7838578974096027;0.6973153374511657
25421;2025-03-04T03:00:00+00:00;4;3;2025;2025-03-04;03:00;0.3607998193744441;0.43830987918422787;0.791680775834849;0.8199074344867183;0.4906505207096915
25422;2025-03-05T23:30:00+00:00;5;3;2025;2025-03-05;23:30;0.5478775183753362;0.6073265464051083;0.8188688245640431;0.6293516391444534;0.6617578627838864
25423;2025-03-06T19:00:00+00:00;6;3;2025;2025-03-06;19:00;0.7039702923652527;0.7930219198966137;0.847629885549753;0.5804916595141006;0.8233151706773084
25424;2025-03-06T23:00:00+00:00;6;3;2025;2025-03-06;23:00;0.5902104291191398;0.6313113608238837;0.8195205046402518;0.5906481318907033;0.6958892236791575
25425;2025-03-08T10:00:00+00:00;8;3;2025;2025-03-08;10:00;0.5221420610740521;0.5173924055206701;0.7473387199619713;0.9429805957673851;0.6244624432266145
25426;2025-03-08T12:15:00+00:00;8;3;2025;2025-03-08;12:15;0.6101182604147605;0.4851759679803981;0.7465440558841148;0.9292431824467347;0.6738035925557976
25427;2025-03-08T23:30:00+00:00;8;3;2025;2025-03-08;23:30;0.5715213071367189;0.42816939648410246;0.7920078018564666;0.6665420261826283;0.6235664632989438
25428;2025-03-12T13:15:00+00:00;12;3;2025;2025-03-12;13:15;0.5930035221510718;0.7897663573452217;0.8597046097057901;0.8119062807080362;0.7587318501465358
25429;2025-03-14T16:15:00+00:00;14;3;2025;2025-03-14;16:15;0.4768916561017538;0.7717200193313514;0.8565899127971986;0.6395637676189014;0.6667063186920413
25430;2025-03-15T07:00:00+00:00;15;3;2025;2025-03-15;07:00;0.36444549497891976;0.507758484853561;0.8243567828930781;0.7828615570683404;0.515358403895011
25431;2025-03-15T11:00:00+00:00;15;3;2025;2025-03-15;11:00;0.5104994909402528;0.45964484477749973;0.7107345595195574;0.8379915066268787;0.591068862467495
25432;2025-03-15T14:15:00+00:00;15;3;2025;2025-03-15;14:15;0.5206606635327972;0.4251376113815972;0.7080091469483756;0.7624281171111174;0.5840605959591674
25433;2025-03-15T23:15:00+00:00;15;3;2025;2025-03-15;23:15;0.5867076883356683;0.43484691312677126;0.7737560570295189;0.8718851358515666;0.6431780562205435
25434;2025-03-16T17:30:00+00:00;16;3;2025;2025-03-16;17:30;0.531300399008752;0.4434394503394334;0.7491353630990301;0.8665777186681876;0.6054844721830932
25435;2025-03-18T12:45:00+00:00;18;3;2025;2025-03-18;12:45;0.5578599913410334;0.7550806253096581;0.8116984548086423;0.9307237064246556;0.7251182219950858
25436;2025-03-18T17:15:00+00:00;18;3;2025;2025-03-18;17:15;0.5116055604929903;0.8370362258578563;0.8679647886741935;0.7725056440692059;0.7166900117529146
25437;2025-03-19T05:30:00+00:00;19;3;2025;2025-03-19;05:30;0.35227158315203566;0.5618997035528122;0.8745133482332116;0.8300358209008213;0.5303258727836814
25438;2025-03-19T10:00:00+00:00;19;3;2025;2025-03-19;10:00;0.5535375654814555;0.8875413646471447;0.8578743543790767;0.8920386404505967;0.7644124177782791
25439;2025-03-19T11:45:00+00:00;19;3;2025;2025-03-19;11:45;0.5807367010589863;0.88043675839331;0.8431525333963483;0.8165771772791359;0.7758783239618756
25440;2025-03-23T20:30:00+00:00;23;3;2025;2025-03-23;20:30;0.7815195283401624;0.46897998196095886;0.793199879638496;0.44838919538419547;0.7683061048334355
25441;2025-03-28T01:15:00+00:00;28;3;2025;2025-03-28;01:15;0.3896964014197895;0.5698204120461019;0.859970378627513;0.9032346247806232;0.5598388404245992
25442;2025-03-28T11:15:00+00:00;28;3;2025;2025-03-28;11:15;0.46801023319909685;0.703659687987581;0.7747250261802441;0.8387735097713813;0.6411692215493773
25443;2025-03-30T20:30:00+01:00;30;3;2025;2025-03-30;20:30;0.5847425650634638;0.4651759370980558;0.81753889135772;0.40916147649017287;0.6345694580638539
25444;2025-04-04T07:45:00+01:00;4;4;2025;2025-04-04;07:45;0.3785697165340448;0.7293658038523924;0.931521789691873;0.6109555622497029;0.5937793320762258
25445;2025-04-05T01:30:00+01:00;5;4;2025;2025-04-05;01:30;0.36515760497916083;0.5134108745244701;0.864326818444899;0.6300453615003572;0.5147045739361052
25446;2025-04-05T18:30:00+01:00;5;4;2025;2025-04-05;18:30;0.44661077945221134;0.4502011841024656;0.7926840656212252;0.7814241422893309;0.55069044875529
25447;2025-04-06T01:00:00+01:00;6;4;2025;2025-04-06;01:00;0.3794298934541444;0.3889523659887625;0.7976501573133937;0.8080236855126374;0.4886905787974239
25448;2025-04-06T07:15:00+01:00;6;4;2025;2025-04-06;07:15;0.27438808720233865;0.4049180121306653;0.7982485904252139;0.6909143681830109;0.4170994341884989
25449;2025-04-07T08:00:00+01:00;7;4;2025;2025-04-07;08:00;0.38592991475110255;0.6895739031425488;0.8993866682893006;0.7698473536106929;0.5908276514192932
25450;2025-04-08T04:15:00+01:00;8;4;2025;2025-04-08;04:15;0.2704153707195869;0.5313534171626713;0.8474554302128346;0.6774216423376163;0.4562723993916891
25451;2025-04-09T03:45:00+01:00;9;4;2025;2025-04-09;03:45;0.2589038244810334;0.5338372710489815;0.8842980343861638;0.6606941543106644;0.45216456723353243
25452;2025-04-11T15:45:00+01:00;11;4;2025;2025-04-11;15:45;0.4074683076773113;0.84128102771686;0.8892402765603303;0.7645216227276485;0.6491859852151396
25453;2023-01-01T10:45:00+00:00;1;1;2023;2023-01-01;10:45;0.4591685785334531;0.3078454877413997;0.5627115734155195;0.2690418505008025;0.4709536591270001
25454;2023-01-04T16:15:00+00:00;4;1;2023;2023-01-04;16:15;0.525919640061958;0.8733042278579166;0.7996847276486962;0.34664822210722057;0.7112633837608509
25455;2023-01-05T16:30:00+00:00;5;1;2023;2023-01-05;16:30;0.5329777598814622;0.8851098685469274;0.785057640799538;0.5709008145583547;0.7280997669302138
25456;2023-01-25T23:30:00+00:00;25;1;2023;2023-01-25;23:30;0.6306133437415845;0.600324551943347;0.819252300052612;0.803252710213005;0.7235352455069202
25457;2023-01-27T12:45:00+00:00;27;1;2023;2023-01-27;12:45;0.6328063913187674;0.7699782734651549;0.8148623052112421;0.8806537734335493;0.7783898689911325
25458;2023-01-29T08:30:00+00:00;29;1;2023;2023-01-29;08:30;0.4489792308559095;0.41881677985066773;0.7521552740166214;0.6642011465675655;0.5336715708988403
25459;2023-02-03T04:45:00+00:00;3;2;2023;2023-02-03;04:45;0.38411812594003375;0.5337165097314093;0.7745645270252833;0.6702950780884434;0.526357861638274
25460;2023-02-08T05:30:00+00:00;8;2;2023;2023-02-08;05:30;0.3753832326925178;0.5493183311200006;0.8273770551793763;0.6845825458062338;0.5310141528071856
25461;2023-02-10T18:15:00+00:00;10;2;2023;2023-02-10;18:15;0.6404837092881165;0.7727486781220886;0.8791939721217068;0.5258574565646253;0.7750206681460692
25462;2023-02-12T12:45:00+00:00;12;2;2023;2023-02-12;12:45;0.6209638154688423;0.4001572243429183;0.7381636950753048;0.4712652861854991;0.6346118877337219
25463;2023-02-12T22:15:00+00:00;12;2;2023;2023-02-12;22:15;0.6660749509653158;0.4220714730588723;0.7834557406877611;0.7420241307008425;0.6883224727855078
25464;2023-03-12T18:30:00+00:00;12;3;2023;2023-03-12;18:30;0.4637355360185782;0.43202443383176425;0.7305518650577874;0.3918300062645556;0.5332470898283143
25465;2023-03-19T04:45:00+00:00;19;3;2023;2023-03-19;04:45;0.30768901902461765;0.36090908404715777;0.7644433816983222;0.7669295773117807;0.4265977986622773
25466;2023-03-20T01:45:00+00:00;20;3;2023;2023-03-20;01:45;0.322912543828939;0.41155763032986264;0.8299186580682092;0.7380015315715917;0.45722616205753625
25467;2023-03-20T09:15:00+00:00;20;3;2023;2023-03-20;09:15;0.4454932005937493;0.7868024437488781;0.8694362608156633;0.5972014744950416;0.6493102579706054
