Trimestre;Distrito;Concelho;Freguesias;Escalão de potência instalada (kW);Número de instalacões;Potência total instalada UPAC (kW);Código Distrito;Código Concelho;Código Freguesia
2024T4;Castelo Branco;Covilhã;Paul;]20.7, 30];1;30.0;05;0503;050314
2024T2;Bragança;Vimioso;Santulhão;]0, 4];21;34.91;04;0411;041110
2024T4;Castelo Branco;Covilhã;Tortosendo;]20.7, 30];6;156.6;05;0503;050324
2024T2;Bragança;Vimioso;Algoso, Campo de Víboras e Uva;]0, 4];19;30.48;04;0411;041115
2024T4;Castelo Branco;Fundão;Alpedrinha;]20.7, 30];1;30.0;05;0504;050406
2024T2;Bragança;Vimioso;Caçarelhos e Angueira;]0, 4];14;23.63;04;0411;041116
2024T4;Castelo Branco;Fundão;Fundão, Valverde, Donas, A. Joanes, A. Nova do Cabo;]20.7, 30];11;306.92;05;0504;050434
2024T2;Bragança;Vinhais;Celas;]0, 4];5;8.86;04;0412;041204
2024T4;Castelo Branco;Idanha-a-Nova;Ladoeiro;]20.7, 30];2;60.0;05;0505;050505
2024T2;Bragança;Vinhais;Ervedosa;]0, 4];13;26.5;04;0412;041208
2024T4;Castelo Branco;Idanha-a-Nova;São Miguel de Acha;]20.7, 30];1;30.0;05;0505;050514
2024T2;Bragança;Vinhais;Penhas Juntas;]0, 4];1;1.08;04;0412;041216
2024T4;Castelo Branco;Idanha-a-Nova;Zebreira e Segura;]20.7, 30];1;27.0;05;0505;050521
2024T2;Bragança;Vinhais;Santalha;]0, 4];2;2.61;04;0412;041221
2024T4;Castelo Branco;Penamacor;Penamacor;]20.7, 30];1;22.2;05;0507;050710
2024T2;Bragança;Vinhais;Vale das Fontes;]0, 4];8;9.46;04;0412;041227
2024T4;Castelo Branco;Vila Velha de Ródão;Sarnadas de Ródão;]20.7, 30];1;30.0;05;0511;051103
2024T2;Bragança;Vinhais;Vila Boa de Ousilhão;]0, 4];1;1.5;04;0412;041229
2024T4;Coimbra;Cantanhede;Tocha;]20.7, 30];1;29.92;06;0602;060214
2024T2;Bragança;Vinhais;Vilar de Peregrinos;]0, 4];2;6.8;04;0412;041233
2024T4;Coimbra;Cantanhede;Sanguinheira;]20.7, 30];1;26.5;06;0602;060218
2024T2;Castelo Branco;Belmonte;Maçainhas;]0, 4];15;18.7;05;0501;050105
2024T4;Coimbra;Cantanhede;Covões e Camarneira;]20.7, 30];1;29.7;06;0602;060221
2024T2;Castelo Branco;Castelo Branco;Almaceda;]0, 4];19;34.01;05;0502;050202
2024T4;Coimbra;Coimbra;São Silvestre;]20.7, 30];2;60.0;06;0603;060324
2024T2;Castelo Branco;Castelo Branco;Castelo Branco;]0, 4];568;1175.21;05;0502;050205
2024T4;Coimbra;Coimbra;Assafarge e Antanhol;]20.7, 30];5;145.0;06;0603;060333
2024T2;Castelo Branco;Castelo Branco;Louriçal do Campo;]0, 4];11;16.24;05;0502;050212
2024T4;Coimbra;Coimbra;Sé Nova, Santa Cruz, Almedina e São Bartolomeu;]20.7, 30];5;138.08;06;0603;060334
2024T2;Castelo Branco;Castelo Branco;Malpica do Tejo;]0, 4];11;20.05;05;0502;050214
2024T4;Coimbra;Condeixa-a-Nova;Ega;]20.7, 30];2;55.0;06;0604;060406
2024T2;Castelo Branco;Castelo Branco;Salgueiro do Campo;]0, 4];22;32.86;05;0502;050220
2024T4;Coimbra;Figueira da Foz;Tavarede;]20.7, 30];3;82.95;06;0605;060512
2024T2;Castelo Branco;Castelo Branco;Santo André das Tojeiras;]0, 4];41;65.09;05;0502;050221
2024T4;Coimbra;Figueira da Foz;Buarcos e São Julião;]20.7, 30];3;80.0;06;0605;060520
2024T2;Castelo Branco;Castelo Branco;Sarzedas;]0, 4];38;58.97;05;0502;050223
2024T4;Coimbra;Figueira da Foz;Lavos;]20.7, 30];1;29.26;06;0605;060522
2024T2;Castelo Branco;Covilhã;Erada;]0, 4];24;29.23;05;0503;050310
2024T4;Coimbra;Lousã;Serpins;]20.7, 30];2;60.0;06;0607;060704
2024T2;Castelo Branco;Covilhã;Unhais da Serra;]0, 4];32;39.13;05;0503;050325
2024T4;Coimbra;Lousã;Foz de Arouce e Casal de Ermio;]20.7, 30];1;25.0;06;0607;060707
2024T2;Castelo Branco;Covilhã;Verdelhos;]0, 4];12;14.68;05;0503;050327
2024T4;Coimbra;Mira;Carapelhos;]20.7, 30];1;26.75;06;0608;060803
2024T2;Castelo Branco;Covilhã;Covilhã e Canhoso;]0, 4];241;415.66;05;0503;050335
2024T4;Coimbra;Montemor-o-Velho;Seixo de Gatões;]20.7, 30];1;24.0;06;0610;061010
2024T2;Castelo Branco;Covilhã;Vale Formoso e Aldeia do Souto;]0, 4];15;22.01;05;0503;050338
2024T4;Coimbra;Oliveira do Hospital;Oliveira do Hospital e São Paio de Gramaços;]20.7, 30];8;219.47;06;0611;061124
2024T2;Castelo Branco;Fundão;Alcaide;]0, 4];17;24.92;05;0504;050401
2024T4;Coimbra;Oliveira do Hospital;Penalva de Alva e São Sebastião da Feira;]20.7, 30];1;30.0;06;0611;061125
2024T2;Castelo Branco;Fundão;Alcaria;]0, 4];35;57.25;05;0504;050402
2024T4;Coimbra;Penela;Cumeeira;]20.7, 30];1;28.98;06;0614;061401
2024T2;Castelo Branco;Fundão;Bogas de Cima;]0, 4];12;21.01;05;0504;050410
2024T4;Coimbra;Penela;São Miguel, Santa Eufémia e Rabaçal;]20.7, 30];3;77.65;06;0614;061407
2024T2;Castelo Branco;Fundão;Castelejo;]0, 4];22;40.97;05;0504;050412
2024T4;Coimbra;Soure;Soure;]20.7, 30];1;30.0;06;0615;061509
2024T2;Castelo Branco;Fundão;Castelo Novo;]0, 4];18;46.15;05;0504;050413
2024T4;Coimbra;Soure;Degracias e Pombalinho;]20.7, 30];1;25.0;06;0615;061513
2024T2;Castelo Branco;Fundão;Orca;]0, 4];15;20.05;05;0504;050420
2024T4;Coimbra;Tábua;Carapinha;]20.7, 30];1;30.0;06;0616;061603
2024T2;Castelo Branco;Fundão;Souto da Casa;]0, 4];19;31.66;05;0504;050426
2024T4;Évora;Alandroal;Capelins (Santo António);]20.7, 30];1;25.44;07;0701;070104
2024T2;Castelo Branco;Fundão;Telhado;]0, 4];11;20.55;05;0504;050427
2024T4;Évora;Borba;Rio de Moinhos;]20.7, 30];3;79.43;07;0703;070303
2024T2;Castelo Branco;Fundão;Janeiro de Cima e Bogas de Baixo;]0, 4];12;23.79;05;0504;050433
2024T4;Évora;Estremoz;Estremoz (Santa Maria e Santo André);]20.7, 30];4;110.0;07;0704;070414
2024T2;Castelo Branco;Fundão;Póvoa de Atalaia e Atalaia do Campo;]0, 4];16;25.0;05;0504;050435
2024T4;Évora;Estremoz;São Bento do Cortiço e Santo Estêvão;]20.7, 30];1;25.0;07;0704;070415
2024T2;Castelo Branco;Fundão;Vale de Prazeres e Mata da Rainha;]0, 4];33;63.0;05;0504;050436
2024T4;Évora;Estremoz;São Lourenço de Mamporcão e São Bento de Ana Loura;]20.7, 30];1;21.2;07;0704;070416
2024T2;Castelo Branco;Idanha-a-Nova;Proença-a-Velha;]0, 4];2;4.74;05;0505;050511
2024T4;Évora;Évora;Nossa Senhora de Machede;]20.7, 30];5;150.0;07;0705;070503
2024T2;Castelo Branco;Idanha-a-Nova;Toulões;]0, 4];3;7.32;05;0505;050516
2024T4;Évora;Évora;Canaviais;]20.7, 30];2;48.81;07;0705;070515
2024T2;Castelo Branco;Idanha-a-Nova;Zebreira e Segura;]0, 4];15;31.03;05;0505;050521
2024T4;Évora;Montemor-o-Novo;Foros de Vale de Figueira;]20.7, 30];1;28.6;07;0706;070610
2024T2;Castelo Branco;Oleiros;Álvaro;]0, 4];2;5.65;05;0506;050601
2024T4;Évora;Montemor-o-Novo;Cortiçadas de Lavre e Lavre;]20.7, 30];5;142.0;07;0706;070611
2024T2;Castelo Branco;Oleiros;Orvalho;]0, 4];11;16.79;05;0506;050609
2024T4;Évora;Montemor-o-Novo;N. S. da Vila, N. S. do Bispo e Silveiras;]20.7, 30];4;104.52;07;0706;070612
2024T2;Castelo Branco;Penamacor;Aranhas;]0, 4];5;5.18;05;0507;050704
2024T4;Évora;Mora;Mora;]20.7, 30];2;55.0;07;0707;070703
2024T2;Castelo Branco;Proença-a-Nova;Proença-a-Nova e Peral;]0, 4];175;295.39;05;0508;050807
2024T4;Évora;Portel;Portel;]20.7, 30];3;83.2;07;0709;070905
2024T2;Castelo Branco;Proença-a-Nova;Sobreira Formosa e Alvito da Beira;]0, 4];50;71.2;05;0508;050808
2024T4;Évora;Redondo;Redondo;]20.7, 30];5;145.0;07;0710;071002
2024T2;Castelo Branco;Sertã;Carvalhal;]0, 4];9;13.37;05;0509;050902
2024T4;Évora;Vendas Novas;Vendas Novas;]20.7, 30];7;201.0;07;0712;071201
2024T2;Castelo Branco;Sertã;Sertã;]0, 4];149;258.15;05;0509;050912
2024T4;Évora;Vila Viçosa;Ciladas;]20.7, 30];1;25.0;07;0714;071402
2024T2;Castelo Branco;Sertã;Ermida e Figueiredo;]0, 4];11;14.41;05;0509;050917
2024T4;Faro;Aljezur;Odeceixe;]20.7, 30];1;30.0;08;0803;080303
2024T2;Castelo Branco;Vila Velha de Ródão;Vila Velha de Ródão;]0, 4];106;168.39;05;0511;051104
2024T4;Faro;Faro;Santa Bárbara de Nexe;]20.7, 30];3;72.26;08;0805;080503
2024T2;Coimbra;Arganil;Arganil;]0, 4];110;194.09;06;0601;060102
2024T4;Faro;Lagoa;Ferragudo;]20.7, 30];2;47.2;08;0806;080602
2024T2;Coimbra;Arganil;Benfeita;]0, 4];8;14.37;06;0601;060104
2024T4;Faro;Lagoa;Porches;]20.7, 30];2;57.6;08;0806;080604
2024T2;Coimbra;Arganil;Pomares;]0, 4];14;23.35;06;0601;060112
2024T4;Faro;Lagoa;Lagoa e Carvoeiro;]20.7, 30];5;131.06;08;0806;080608
2024T2;Coimbra;Arganil;São Martinho da Cortiça;]0, 4];47;94.95;06;0601;060114
2024T4;Faro;Lagos;Luz;]20.7, 30];3;76.77;08;0807;080703
2024T2;Coimbra;Arganil;Vila Cova de Alva e Anseriz;]0, 4];16;40.8;06;0601;060122
2024T4;Faro;Loulé;Almancil;]20.7, 30];14;386.5;08;0808;080801
2024T2;Coimbra;Cantanhede;Cordinhã;]0, 4];37;60.42;06;0602;060205
2024T4;Faro;Loulé;Boliqueime;]20.7, 30];6;154.52;08;0808;080804
2024T2;Coimbra;Cantanhede;Murtede;]0, 4];44;70.72;06;0602;060208
2024T4;Faro;Loulé;Salir;]20.7, 30];1;29.97;08;0808;080807
2024T2;Coimbra;Cantanhede;Covões e Camarneira;]0, 4];89;149.59;06;0602;060221
2024T4;Faro;Loulé;Loulé (São Sebastião);]20.7, 30];7;184.38;08;0808;080809
2024T2;Coimbra;Cantanhede;Vilamar e Corticeiro de Cima;]0, 4];61;92.36;06;0602;060224
2024T4;Faro;Olhão;Olhão;]20.7, 30];3;90.0;08;0810;081003
2024T2;Coimbra;Coimbra;Brasfemes;]0, 4];103;166.15;06;0603;060309
2024T4;Faro;Portimão;Mexilhoeira Grande;]20.7, 30];2;56.98;08;0811;081102
2024T2;Coimbra;Coimbra;Torres do Mondego;]0, 4];61;98.15;06;0603;060329
2024T4;Faro;Portimão;Portimão;]20.7, 30];14;385.98;08;0811;081103
2024T2;Coimbra;Coimbra;Eiras e São Paulo de Frades;]0, 4];290;500.27;06;0603;060335
2024T4;Faro;São Brás de Alportel;São Brás de Alportel;]20.7, 30];3;75.1;08;0812;081201
2024T2;Coimbra;Coimbra;Taveiro, Ameal e Arzila;]0, 4];165;228.53;06;0603;060340
2024T4;Faro;Tavira;Conceição e Cabanas de Tavira;]20.7, 30];2;57.2;08;0814;081410
2024T2;Coimbra;Condeixa-a-Nova;Ega;]0, 4];86;147.39;06;0604;060406
2024T4;Faro;Tavira;Luz de Tavira e Santo Estêvão;]20.7, 30];6;157.76;08;0814;081411
2024T2;Coimbra;Condeixa-a-Nova;Vila Seca e Bem da Fé;]0, 4];26;38.11;06;0604;060413
2024T4;Faro;Vila do Bispo;Budens;]20.7, 30];1;25.0;08;0815;081502
2024T2;Coimbra;Figueira da Foz;Alqueidão;]0, 4];45;74.87;06;0605;060502
2024T4;Faro;Vila Real de Santo António;Vila Nova de Cacela;]20.7, 30];2;52.0;08;0816;081601
2024T2;Coimbra;Figueira da Foz;Marinha das Ondas;]0, 4];65;125.51;06;0605;060508
2024T4;Faro;Vila Real de Santo António;Monte Gordo;]20.7, 30];1;25.0;08;0816;081603
2024T2;Coimbra;Figueira da Foz;Tavarede;]0, 4];117;220.69;06;0605;060512
2024T4;Guarda;Aguiar da Beira;Eirado;]20.7, 30];1;29.88;09;0901;090106
2024T2;Coimbra;Figueira da Foz;Alhadas;]0, 4];126;201.47;06;0605;060519
2024T4;Guarda;Aguiar da Beira;Forninhos;]20.7, 30];1;30.0;09;0901;090107
2024T2;Coimbra;Figueira da Foz;Buarcos e São Julião;]0, 4];217;394.72;06;0605;060520
2024T4;Guarda;Aguiar da Beira;Aguiar da Beira e Coruche;]20.7, 30];3;82.0;09;0901;090114
2024T2;Coimbra;Figueira da Foz;Ferreira-a-Nova;]0, 4];59;113.43;06;0605;060521
2024T4;Guarda;Almeida;Almeida;]20.7, 30];2;46.05;09;0902;090203
2024T2;Coimbra;Figueira da Foz;Paião;]0, 4];105;214.87;06;0605;060523
2024T4;Guarda;Almeida;Nave de Haver;]20.7, 30];1;30.0;09;0902;090219
2024T2;Coimbra;Góis;Góis;]0, 4];46;72.66;06;0606;060604
2024T4;Guarda;Celorico da Beira;Lajeosa do Mondego;]20.7, 30];1;21.32;09;0903;090307
2024T2;Coimbra;Góis;Vila Nova do Ceira;]0, 4];45;61.34;06;0606;060605
2024T4;Guarda;Celorico da Beira;Ratoeira;]20.7, 30];1;30.0;09;0903;090314
2024T2;Coimbra;Mira;Carapelhos;]0, 4];30;50.31;06;0608;060803
2024T4;Guarda;Celorico da Beira;São Pedro e Santa Maria e Vila Boa do Mondego;]20.7, 30];1;27.0;09;0903;090324
2024T2;Coimbra;Miranda do Corvo;Miranda do Corvo;]0, 4];152;250.64;06;0609;060902
2024T4;Guarda;Figueira de Castelo Rodrigo;Castelo Rodrigo;]20.7, 30];1;25.2;09;0904;090403
2024T2;Coimbra;Miranda do Corvo;Semide e Rio Vide;]0, 4];85;148.66;06;0609;060906
2024T4;Guarda;Figueira de Castelo Rodrigo;Cinco Vilas e Reigada;]20.7, 30];1;25.0;09;0904;090420
2024T2;Coimbra;Montemor-o-Velho;Arazede;]0, 4];138;250.06;06;0610;061002
2024T4;Guarda;Guarda;Panoias de Cima;]20.7, 30];1;26.0;09;0907;090728
2024T2;Coimbra;Montemor-o-Velho;Tentúgal;]0, 4];88;167.42;06;0610;061011
2024T4;Guarda;Guarda;Mizarela, Pêro Soares e Vila Soeiro;]20.7, 30];1;30.0;09;0907;090763
2024T2;Coimbra;Oliveira do Hospital;Avô;]0, 4];9;14.33;06;0611;061103
2024T4;Guarda;Mêda;Poço do Canto;]20.7, 30];1;25.0;09;0909;090912
2024T2;Coimbra;Oliveira do Hospital;Lourosa;]0, 4];14;21.67;06;0611;061109
2024T4;Guarda;Pinhel;Pala;]20.7, 30];1;29.82;09;0910;091015
2024T2;Coimbra;Oliveira do Hospital;Santa Ovaia e Vila Pouca da Beira;]0, 4];39;70.88;06;0611;061126
2024T4;Guarda;Seia;Paranhos;]20.7, 30];1;25.0;09;0912;091208
2024T2;Coimbra;Pampilhosa da Serra;Pampilhosa da Serra;]0, 4];19;22.92;06;0612;061206
2024T4;Guarda;Seia;Sabugueiro;]20.7, 30];1;25.94;09;0912;091210
2024T2;Coimbra;Pampilhosa da Serra;Pessegueiro;]0, 4];2;4.69;06;0612;061207
2024T4;Guarda;Trancoso;Guilheiro;]20.7, 30];1;30.0;09;0913;091310
2024T2;Coimbra;Pampilhosa da Serra;Unhais-o-Velho;]0, 4];3;5.08;06;0612;061209
2024T4;Guarda;Vila Nova de Foz Côa;Cedovim;]20.7, 30];1;29.68;09;0914;091403
2024T2;Coimbra;Pampilhosa da Serra;Fajão-Vidual;]0, 4];3;3.43;06;0612;061211
2024T4;Leiria;Alcobaça;Bárrio;]20.7, 30];1;29.9;10;1001;100104
2024T2;Coimbra;Penacova;Sazes do Lorvão;]0, 4];22;37.01;06;0613;061310
2024T4;Leiria;Alcobaça;Turquel;]20.7, 30];1;30.0;10;1001;100114
2024T2;Coimbra;Penacova;Friúmes e Paradela;]0, 4];30;61.01;06;0613;061312
2024T4;Leiria;Alcobaça;Pataias e Martingança;]20.7, 30];4;103.72;10;1001;100123
2024T2;Coimbra;Penacova;Oliveira do Mondego e Travanca do Mondego;]0, 4];36;61.41;06;0613;061313
2024T4;Leiria;Ansião;Chão de Couce;]20.7, 30];2;60.0;10;1003;100304
2024T2;Coimbra;Penacova;São Pedro de Alva e São Paio de Mondego;]0, 4];64;125.23;06;0613;061314
2024T4;Leiria;Batalha;Batalha;]20.7, 30];11;299.1;10;1004;100401
2024T2;Coimbra;Penela;Podentes;]0, 4];18;31.18;06;0614;061403
2024T4;Leiria;Bombarral;Bombarral e Vale Covo;]20.7, 30];2;59.25;10;1005;100506
2024T2;Coimbra;Soure;Granja do Ulmeiro;]0, 4];51;74.45;06;0615;061506
2024T4;Leiria;Caldas da Rainha;Alvorninha;]20.7, 30];2;55.0;10;1006;100602
2024T2;Coimbra;Soure;Soure;]0, 4];189;314.39;06;0615;061509
2024T4;Leiria;Caldas da Rainha;Nadadouro;]20.7, 30];1;22.8;10;1006;100608
2024T2;Coimbra;Soure;Tapéus;]0, 4];14;29.78;06;0615;061510
2024T4;Leiria;Leiria;Coimbrão;]20.7, 30];2;51.84;10;1009;100909
2024T2;Coimbra;Soure;Vinha da Rainha;]0, 4];48;89.7;06;0615;061512
2024T4;Leiria;Leiria;Bajouca;]20.7, 30];1;25.0;10;1009;100925
2024T2;Coimbra;Tábua;Carapinha;]0, 4];9;20.01;06;0616;061603
2024T4;Leiria;Leiria;Colmeias e Memória;]20.7, 30];8;207.24;10;1009;100932
2024T2;Coimbra;Tábua;Midões;]0, 4];64;107.75;06;0616;061608
2024T4;Leiria;Leiria;Marrazes e Barosa;]20.7, 30];15;400.68;10;1009;100934
2024T2;Coimbra;Tábua;Ázere e Covelo;]0, 4];16;28.24;06;0616;061616
2024T4;Leiria;Leiria;Santa Eufémia e Boa Vista;]20.7, 30];2;54.93;10;1009;100939
2024T2;Coimbra;Vila Nova de Poiares;Lavegadas;]0, 4];8;11.04;06;0617;061702
2024T4;Leiria;Marinha Grande;Vieira de Leiria;]20.7, 30];1;30.0;10;1010;101002
2024T2;Coimbra;Vila Nova de Poiares;Poiares (Santo André);]0, 4];136;222.58;06;0617;061703
2024T4;Leiria;Nazaré;Nazaré;]20.7, 30];3;75.02;10;1011;101102
2024T2;Coimbra;Vila Nova de Poiares;São Miguel de Poiares;]0, 4];52;100.49;06;0617;061704
2024T4;Leiria;Óbidos;Santa Maria, São Pedro e Sobral da Lagoa;]20.7, 30];3;76.6;10;1012;101210
2024T2;Évora;Alandroal;Santiago Maior;]0, 4];41;63.65;07;0701;070103
2024T4;Leiria;Peniche;Atouguia da Baleia;]20.7, 30];3;90.0;10;1014;101402
2024T2;Évora;Alandroal;Terena (São Pedro);]0, 4];20;33.62;07;0701;070105
2024T4;Leiria;Pombal;Almagreira;]20.7, 30];1;27.56;10;1015;101503
2024T2;Évora;Alandroal;N. S. Conceição, S. Brás dos Matos e Juromenha;]0, 4];54;87.74;07;0701;070107
2024T4;Leiria;Pombal;Carriço;]20.7, 30];1;20.8;10;1015;101505
2024T2;Évora;Arraiolos;Igrejinha;]0, 4];30;47.68;07;0702;070202
2024T4;Leiria;Pombal;Pombal;]20.7, 30];10;268.94;10;1015;101509
2024T2;Évora;Arraiolos;São Gregório e Santa Justa;]0, 4];19;21.38;07;0702;070209
2024T4;Leiria;Pombal;Redinha;]20.7, 30];1;30.0;10;1015;101510
2024T2;Évora;Borba;Borba (São Bartolomeu);]0, 4];8;11.53;07;0703;070304
2024T4;Leiria;Porto de Mós;Calvaria de Cima;]20.7, 30];3;85.0;10;1016;101605
2024T2;Évora;Estremoz;Glória;]0, 4];12;21.34;07;0704;070402
2024T4;Leiria;Porto de Mós;Mira de Aire;]20.7, 30];1;30.0;10;1016;101608
2024T2;Évora;Estremoz;Évora Monte (Santa Maria);]0, 4];14;23.79;07;0704;070404
2024T4;Lisboa;Alenquer;Alenquer (Santo Estêvão e Triana);]20.7, 30];1;25.0;11;1101;110119
2024T2;Évora;Estremoz;Veiros;]0, 4];10;15.7;07;0704;070413
2024T4;Lisboa;Alenquer;Carregado e Cadafais;]20.7, 30];4;119.44;11;1101;110120
2024T2;Évora;Estremoz;São Bento do Cortiço e Santo Estêvão;]0, 4];13;18.67;07;0704;070415
2024T4;Lisboa;Azambuja;Alcoentre;]20.7, 30];3;80.92;11;1103;110301
2024T2;Évora;Estremoz;Ameixial (Santa Vitória e São Bento);]0, 4];11;20.63;07;0704;070417
2024T4;Lisboa;Azambuja;Aveiras de Cima;]20.7, 30];2;55.0;11;1103;110303
2024T2;Évora;Évora;Nossa Senhora de Machede;]0, 4];25;33.28;07;0705;070503
2024T4;Lisboa;Cadaval;Vermelha;]20.7, 30];2;55.08;11;1104;110409
2024T2;Évora;Évora;São Miguel de Machede;]0, 4];21;31.25;07;0705;070509
2024T4;Lisboa;Cascais;Carcavelos e Parede;]20.7, 30];3;75.2;11;1105;110507
2024T2;Évora;Évora;São Manços e São Vicente do Pigeiro;]0, 4];26;38.88;07;0705;070526
2024T4;Lisboa;Lisboa;Marvila;]20.7, 30];4;112.65;11;1106;110621
2024T2;Évora;Évora;S. Sebastião da Giesteira e N. S. da Boa Fé;]0, 4];15;25.76;07;0705;070527
2024T4;Lisboa;Lisboa;São Domingos de Benfica;]20.7, 30];6;169.97;11;1106;110639
2024T2;Évora;Montemor-o-Novo;Santiago do Escoural;]0, 4];25;33.21;07;0706;070605
2024T4;Lisboa;Lisboa;Areeiro;]20.7, 30];1;25.0;11;1106;110655
2024T2;Évora;Mora;Cabeção;]0, 4];15;22.27;07;0707;070702
2024T4;Lisboa;Lisboa;Campo de Ourique;]20.7, 30];1;24.0;11;1106;110659
2024T2;Évora;Mora;Mora;]0, 4];70;77.87;07;0707;070703
2024T4;Lisboa;Loures;Bucelas;]20.7, 30];2;55.0;11;1107;110702
2024T2;Évora;Mourão;Luz;]0, 4];4;8.4;07;0708;070802
2024T4;Lisboa;Loures;Loures;]20.7, 30];7;188.96;11;1107;110707
2024T2;Évora;Redondo;Montoito;]0, 4];23;44.66;07;0710;071001
2024T4;Lisboa;Loures;Camarate, Unhos e Apelação;]20.7, 30];7;186.37;11;1107;110731
2024T2;Évora;Reguengos de Monsaraz;Corval;]0, 4];29;49.23;07;0711;071102
2024T4;Lisboa;Lourinhã;Vimeiro;]20.7, 30];3;74.79;11;1108;110808
2024T2;Évora;Vendas Novas;Vendas Novas;]0, 4];321;499.52;07;0712;071201
2024T4;Lisboa;Lourinhã;São Bartolomeu dos Galegos e Moledo;]20.7, 30];1;30.0;11;1108;110814
2024T2;Évora;Vendas Novas;Landeira;]0, 4];29;40.01;07;0712;071202
2024T4;Lisboa;Mafra;Igreja Nova e Cheleiros;]20.7, 30];3;84.7;11;1109;110920
2024T2;Évora;Vila Viçosa;Bencatel;]0, 4];11;10.54;07;0714;071401
2024T4;Lisboa;Oeiras;Algés, Linda-a-Velha e Cruz Quebrada-Dafundo;]20.7, 30];1;25.0;11;1110;111012
2024T2;Évora;Vila Viçosa;Ciladas;]0, 4];10;11.24;07;0714;071402
2024T4;Lisboa;Oeiras;Carnaxide e Queijas;]20.7, 30];6;157.52;11;1110;111013
2024T2;Faro;Albufeira;Albufeira e Olhos de Água;]0, 4];638;1086.78;08;0801;080106
2024T4;Lisboa;Sintra;Colares;]20.7, 30];1;30.0;11;1111;111105
2024T2;Faro;Alcoutim;Giões;]0, 4];1;0.25;08;0802;080202
2024T4;Lisboa;Sintra;Queluz e Belas;]20.7, 30];4;111.08;11;1111;111126
2024T2;Faro;Alcoutim;Alcoutim e Pereiro;]0, 4];17;16.13;08;0802;080206
2024T4;Lisboa;Torres Vedras;Ponte do Rol;]20.7, 30];3;80.0;11;1113;111310
2024T2;Faro;Aljezur;Bordeira;]0, 4];14;30.16;08;0803;080302
2024T4;Lisboa;Torres Vedras;São Pedro da Cadeira;]20.7, 30];1;30.0;11;1113;111314
2024T2;Faro;Aljezur;Rogil;]0, 4];20;35.74;08;0803;080304
2024T4;Lisboa;Torres Vedras;Turcifal;]20.7, 30];1;26.46;11;1113;111317
2024T2;Faro;Castro Marim;Azinhal;]0, 4];23;31.23;08;0804;080401
2024T4;Lisboa;Torres Vedras;Maxial e Monte Redondo;]20.7, 30];3;80.0;11;1113;111325
2024T2;Faro;Castro Marim;Castro Marim;]0, 4];142;249.21;08;0804;080402
2024T4;Lisboa;Vila Franca de Xira;Vialonga;]20.7, 30];5;125.0;11;1114;111408
2024T2;Faro;Faro;Santa Bárbara de Nexe;]0, 4];197;418.29;08;0805;080503
2024T4;Lisboa;Amadora;Venteira;]20.7, 30];2;56.39;11;1115;111517
2024T2;Faro;Lagoa;Estômbar e Parchal;]0, 4];199;321.56;08;0806;080607
2024T4;Lisboa;Odivelas;Pontinha e Famões;]20.7, 30];8;209.08;11;1116;111608
2024T2;Faro;Lagos;Luz;]0, 4];220;573.41;08;0807;080703
2024T4;Portalegre;Alter do Chão;Alter do Chão;]20.7, 30];2;54.3;12;1201;120101
2024T2;Faro;Lagos;Bensafrim e Barão de São João;]0, 4];61;125.36;08;0807;080707
2024T4;Portalegre;Avis;Aldeia Velha;]20.7, 30];1;30.0;12;1203;120302
2024T2;Faro;Loulé;Almancil;]0, 4];289;585.37;08;0808;080801
2024T4;Portalegre;Campo Maior;Nossa Senhora da Graça dos Degolados;]20.7, 30];1;27.93;12;1204;120402
2024T2;Faro;Loulé;Boliqueime;]0, 4];151;301.55;08;0808;080804
2024T4;Portalegre;Elvas;Santa Eulália;]20.7, 30];2;55.0;12;1207;120706
2024T2;Faro;Monchique;Marmelete;]0, 4];9;15.98;08;0809;080902
2024T4;Portalegre;Fronteira;Fronteira;]20.7, 30];8;222.2;12;1208;120802
2024T2;Faro;Monchique;Monchique;]0, 4];64;127.24;08;0809;080903
2024T4;Portalegre;Gavião;Margem;]20.7, 30];1;30.0;12;1209;120905
2024T2;Faro;Olhão;Pechão;]0, 4];87;177.1;08;0810;081004
2024T4;Portalegre;Marvão;Santa Maria de Marvão;]20.7, 30];1;21.6;12;1210;121002
2024T2;Faro;Silves;Armação de Pêra;]0, 4];54;101.43;08;0813;081303
2024T4;Portalegre;Marvão;Santo António das Areias;]20.7, 30];1;21.28;12;1210;121003
2024T2;Faro;Silves;São Marcos da Serra;]0, 4];34;51.43;08;0813;081306
2024T4;Portalegre;Monforte;Santo Aleixo;]20.7, 30];2;60.0;12;1211;121103
2024T2;Faro;Silves;Silves;]0, 4];251;463.05;08;0813;081307
2024T4;Portalegre;Nisa;Espírito Santo, Nossa Senhora da Graça e São Simão;]20.7, 30];1;30.0;12;1212;121212
2024T2;Faro;Tavira;Cachopo;]0, 4];1;0.72;08;0814;081401
2024T4;Portalegre;Sousel;Sousel;]20.7, 30];7;200.0;12;1215;121504
2024T2;Faro;Tavira;Luz de Tavira e Santo Estêvão;]0, 4];150;287.01;08;0814;081411
2024T4;Porto;Amarante;Gondar;]20.7, 30];4;101.76;13;1301;130117
2024T2;Faro;Vila do Bispo;Sagres;]0, 4];34;56.54;08;0815;081504
2024T4;Porto;Amarante;Vila Garcia, Aboim e Chapa;]20.7, 30];1;25.0;13;1301;130148
